8851261821795760820 1
6097838010303493125 0
3872093867623862060 1
7341287593887240912 1
8391659008447990440 1
254448321291072841 0
7385984453566186132 1
4727720626015865632 1
3938143059567127787 0
4143537211471508760 1
4602187056159999024 1
896791183599131567 0
2505339916803188120 1
58416249149517183 0
1179741342680481905 0
2965152964540895801 0
4453969206629033630 1
805396277192263518 1
6712123709343336956 1
6832305533315439715 0
8951017390571927134 1
7161863874225919910 1
3105719610302214541 0
1999756589629284261 0
4832143767324552663 0
4842868949730116229 0
4796334126928638268 1
7000877273772231382 1
2010742328139321626 1
846333343466274172 1
5663597122597846700 1
3936237443323086597 0
1832563952959289412 1
664622819134933465 0
7568838136995145375 0
5742944559699455778 1
3926742541745727607 0
6819068382208041694 1
2245959555278146030 1
8477752254622807992 1
7715449844986073238 1
2277443704778843831 0
1580612255120162827 0
1595000133826470036 1
1796326584070549811 0
3771944287117688091 0
8118470449222877751 0
1448182529193477871 0
9052577940625138624 1
7758266863081968171 0
747637253827879255 0
8757886651845232735 0
2395076845310050494 1
1698908829505065655 0
394424593549291890 1
1743644513171550759 0
3137199445558885788 1
5720941603663932000 1
8559249339040867405 0
1118121021023198264 1
105125987908748233 0
5966928732861081697 0
1336968973120258992 1
2787568258457566115 0
764663335642516523 0
9081899463981178924 1
1622397238862473577 0
6141826323571030848 1
6824524610629941388 1
8889998619986071597 0
4477613448842074186 1
4045116898132722332 1
6275619580652337794 1
6957330967252359664 1
5998042178786418511 0
6996208051890641639 0
6818615679134081441 0
384506119806905988 1
3494914131924752213 0
5713182541914335925 0
2590931823450664454 1
4989079914547655411 0
5178773937981224411 0
4729086720359973025 0
8270028183748489099 0
2057041792972961047 0
8890353695405670505 0
1851919841787060265 0
6297447607131424273 0
4085103846484233923 0
6062251860845269423 0
8367219947092735295 0
8104762293940221500 1
2806315792447384317 0
3574280521582159270 1
6280677553420869690 1
6134325658824271141 0
6101622707455680968 1
7701093445170891155 0
7908040094218050622 1
3644258781202250263 0
613677164344594036 1
6711541209013365820 1
4374699587365525698 1
2770178431445911354 1
5831953598062589741 0
3293829084936147508 1
1737503130315755186 1
1483246574824379499 0
1678137494263650849 0
1185353190593784052 1
9200739004054408602 1
2761608139255810644 1
4364907115350315154 1
8671128059211074192 1
6390525855578699065 0
8186481303007379690 1
3063862818736700630 1
1319361831221236365 0
7919387144432589238 1
4435866434471731485 0
6659572807028545040 1
2605419029776938816 1
5383923095076751898 1
4895370226599474833 0
165396217781769757 0
1675574758724487348 1
3326390556957006204 1
2570626720689202286 1
5381808828239010353 0
5932794857977047101 0
2712530283124231609 0
4195184802845081259 0
5656459543472624463 0
6372138713951077950 1
5130261193942389767 0
5489625147006456141 0
3356436859271950153 0
2000302184156525801 0
6136881217550591815 0
5697343998957488571 0
3736308752165967367 0
4302385971862415065 0
6126610196287349923 0
5422798908261661357 0
4070731400931977326 1
281666981277259264 1
1409857959500663203 0
1008431694741824002 1
3325008244375778995 0
312938696722289979 0
1491318040628983857 0
4049420286337715894 1
7348420603690950441 0
4325154311217153460 1
4983776345583259731 0
7078779706535730935 0
4957637473894661619 0
4487753112180159215 0
2813733959432441803 0
8163417338309569768 1
8404639714055025223 0
6815283972682580929 0
8742557653456859542 1
2332461523071621103 0
119591904462867234 1
5254237079559441163 0
6569802760835760942 1
5556219831593880114 1
6988518846785374585 0
5687806539376258881 0
3381755932891682691 0
8639604946359176110 1
4474603991939371892 1
484407501900814195 0
6171899236968313974 1
8456808024055918385 0
7129150302575425964 1
3117919767188159102 1
2412651259593229491 0
5928916197154252505 0
2420235271024820801 0
3075380639354041435 0
8060995928916759951 0
8588744528622918649 0
6768421493021453556 1
137125493291904324 1
5658829958803556425 0
356423553006104759 0
2238799008352687262 1
6454369374642872519 0
4665383043270429622 1
9083749760229189308 1
8127991890807646331 0
8820106199759498629 0
1101096989369172907 0
4002337334548118947 0
5936657513649165052 1
3561303684617854043 0
8495401959611484412 1
5818923600999931348 1
3431147596339824504 1
5275995806250936474 1
7960271589886184526 1
2454858908701962912 1
7254663384517084930 1
8970102533911612597 0
488481799422964708 1
5663458605058658888 1
5839525566297609171 0
3537461876952266253 0
7569020046283946245 0
8811927337169548748 1
1503287162786439268 1
3243562533616327331 0
8134964608746778158 1
291203151525995675 0
3720847024653970313 0
5325120605640869831 0
7739311071956435960 1
4956654264772790492 1
8747112174043104638 1
2239681274454160630 1
6532707882722288247 0
5256761800656157813 0
8122547413437010238 1
7498520760081097867 0
7512541540432413367 0
3716878652723268722 1
9172495722851439959 0
3677366677056159479 0
6066810347571987109 0
4779484193417571 0
3959568230509608179 0
775274607268858971 0
3033479433292779257 0
556940529150328905 0
281082890841657918 1
2809516636847370030 1
2417791211565062545 0
6881340831395259067 0
1327561926330228664 1
2837260848595062130 1
8530040187247494870 1
4997264959269647562 1
7654611293014455670 1
2877340656947220922 1
5242124238296519012 1
6177803141769831603 0
5539896456659376610 1
900974932249061416 1
4892340789163134283 0
7052377573598438732 1
245232322278429656 1
4160915622989510605 0
7029970011860831729 0
8532362708310493907 0
1175081158276069993 0
2981628929837468457 0
5298637874850587955 0
8884364499880784849 0
6413176063020920372 1
4885057160732608515 0
4911670309264386407 0
2303861452215979995 0
2713257335282754473 0
103118676350143612 1
8550073058416221881 0
1289970406159656859 0
8876047689985971266 1
8538069814528305768 1
3071771248575393266 1
6604073542572528435 0
5368990469951909159 0
41931108835408657 0
6962689471030576013 0
5265644897043041700 1
3824320221759347522 1
3334665878248019756 1
6368923101400535322 1
1013879915900964197 0
3806059482734185698 1
2108787858101068703 0
9118691769978905487 0
8668848810434962319 0
5638283342529603791 0
122261526992385611 0
1045016921227908949 0
7683473232333315816 1
5516000279147822728 1
922492236850608071 0
945839053653731109 0
8778009991852849059 0
5917711887933305393 0
2357372892251533797 0
3029836551895492561 0
1420648395658669929 0
1566325702133674450 1
4456201080444621233 0
6312147095927786856 1
5913872895323791052 1
77528521613065330 1
6210182218308810568 1
1935577651356778699 0
5172027911846639714 1
9126063846177867045 0
3827194170937407551 0
304978159197326634 1
6451990307266655152 1
8625845948307549875 0
3739353863547799979 0
2653043085115457403 0
1756443627705764030 1
2280526541277152901 0
3171245704478029930 1
1691724742460045292 1
869993519445331777 0
6065322140211734909 0
4645859515068808713 0
5512884566140639923 0
2956658096263203000 1
6057305149075265109 0
2897462297064430625 0
5287112411724983647 0
7677883646865467879 0
2741012645452444578 1
8622968526875494305 0
5960611254438491497 0
6302758485159608934 1
4139739527487895202 1
5831556932822651193 0
2700208178046205639 0
3902373201688435210 1
2413754053909947901 0
2630281857938026393 0
1268585334625525382 1
9191855532444790179 0
5018534661626292531 0
1992605328714579320 1
8657633312028900425 0
4748099286096402740 1
3371364799000862545 0
5824834889547139292 1
2315173747931964889 0
8268796320941436972 1
7758862646768014804 1
4881164358690276940 1
415805667658165724 1
6975241881428204719 0
6710591317133138700 1
1347227592746466124 1
6404022424943692474 1
3899645702382174054 1
6458446633358406050 1
1034585476301909739 0
3059804971835167004 1
6448003281521667862 1
731462796240985238 1
2482004621115190031 0
2294896669675502504 1
7804915141298393671 0
3955351803222653565 0
6395025987720218808 1
3429527796235188305 0
123136781123576105 0
4414928722828749997 0
2608941720609172255 0
2056131462017875606 1
6101620223076236504 1
3476639672564271943 0
1443538204277739401 0
7292728173162892206 1
4123496626729212413 0
8208300709938188714 1
5531585347951640391 0
2612732959352432511 0
4209761980194475225 0
7143152949330141459 0
3276331676514226067 0
7966080720664135319 0
4030770585144001211 0
4615351731300382277 0
7114925595817144987 0
9080337148403239651 0
2924927498736175335 0
33629759107499553 0
3104986021631157542 1
1415646926601472242 1
1668741066152156946 1
8407089854715629413 0
8388818295840851683 0
7751022193500189525 0
2645062883492539500 1
9209718313628118779 0
7347626494428924304 1
2550643629753834167 0
1346826935200385549 0
1888432791458320543 0
3387700465027459856 1
2992081745072243420 1
2907187355799391612 1
3849439636524791556 1
5322611908584276561 0
1950190601081252100 1
8253538658567579457 0
4641708833017952079 0
5252515043453249680 1
5673407610734431400 1
5434561194392481863 0
5406491554467625320 1
3403094053651764963 0
917749388680317160 1
6489239936595113773 0
8478716354347470080 1
4083701873132371553 0
8203760798633800775 0
4698716336668667104 1
5756388334912401924 1
7729610324015278479 0
1477596269697985705 0
2236073211197813364 1
5152653690361993661 0
5457201948607338539 0
6080530293421974061 0
3426040464224377692 1
8593026727626029727 0
369833347866026204 1
8358036333933782337 0
7367612173245741047 0
3892046320434109895 0
1658018197050385137 0
4557849048203779092 1
8664099017420410789 0
8668301112969462374 1
1115871731916620696 1
8769200092302925968 1
5102531816858485298 1
8863708570443271564 1
7380784980060870103 0
5050287481340919769 0
4313946033682488324 1
3946496721493569041 0
3757458403208096362 1
4649329745083084928 1
7190739165690212629 0
2777727652072987266 1
7366630477963735205 0
2483040647563805394 1
3401715441347568331 0
8652045267478134991 0
1136442095513099402 1
449305280381233757 0
8780090451445580775 0
7418066590612230718 1
1096711627618627148 1
5267617576498369949 0
7606486307716109255 0
801004413564340583 0
4488768495977664723 0
7370800281406069379 0
1157292089836292006 1
1825203124307133345 0
8473291221541459149 0
1830632064403056566 1
4497942213085092603 0
7365757968977876213 0
4190227622890566546 1
5684173853625986607 0
3658345536546125812 1
4223433624761639886 1
2122148900869348817 0
6318487796467518734 1
5600653102644627613 0
6578434558621240907 0
3329294885354142412 1
2670291160874905585 0
4969268472012494744 1
3517047132018688629 0
6566014068682194159 0
8308492145046488222 1
6642971951836807230 1
2661974775067183739 0
3979396066597978207 0
6198285478377518408 1
2249653413143122164 1
8830005207875432406 1
778705369668657823 0
4433655037301937119 0
1886150073822414174 1
4597015740354855002 1
3785757600821987303 0
1115258411562932083 0
4167984882918471610 1
5058975705438496044 1
8689829700979485331 0
6603611815057122871 0
4507353438774576193 0
3764996605256700908 1
7015257739843824591 0
487910877652651589 0
3604190678721840266 1
9052936157640154649 0
8995965779699462556 1
5444951836730201659 0
9160814091934360810 1
8359720198139250436 1
3791181642782327530 1
5696824992345923813 0
7539720079186336635 0
4861840495277745367 0
8614002416345340687 0
1121796079005183969 0
320615585636859668 1
6451513062999686835 0
9067492254413379971 0
173303328658731813 0
6297109454145279539 0
1104523371247002385 0
6288513605550330625 0
5766454277428479528 1
3109059269782684397 0
2478965580003375363 0
2756297538457803303 0
4279792389838495669 0
5332400256127194727 0
5936478283397450953 0
7964705715101994109 0
2465699010602824831 0
1987968015225390496 1
5232213859020767607 0
6459629962826028344 1
2426659657333521512 1
3077503216157455276 1
6498399565898009222 1
3511606023633595630 1
3232093658780532654 1
3833133063614568534 1
4384959103478271442 1
9017675582626639499 0
720266871717348995 0
4460984876969692069 0
2423235612502951570 1
2492300658898969100 1
8916057214771093510 1
4793625500506790840 1
380217605219754357 0
7691240503188068051 0
1664828939140280818 1
7725844665982839570 1
238478349120787949 0
3981485700972811870 1
8654316834245378439 0
1412157333480198955 0
5698312080583872468 1
4181738544307694412 1
7445950652643518574 1
3092662820216949212 1
5783284779528689130 1
2155173977140078320 1
8882834327601295237 0
4644568165318773463 0
6404409887015784068 1
6616534400661083614 1
6567405639016944948 1
3096933346770731554 1
4226558144305827374 1
5261606964818258230 1
4872170136704918342 1
3398568797270905198 1
4695330128314955954 1
8093777825373057714 1
3816591954262580590 1
5373091878085634175 0
7773375347612779170 1
8709854837779719673 0
5866989654193776211 0
